x,y,t_h,T_K,alpha,q_Wm3
0.17,0.09,2.0512822,293.65137,0.074158855,1447.6328
0.17,0.09,2.5641026,294.1098,0.09179908,1418.9677
0.17,0.09,3.0769231,294.55103,0.10908888,1390.6904
0.17,0.09,3.5897436,294.97528,0.12603311,1362.806
0.17,0.09,4.1025643,295.38284,0.14263657,1335.3192
0.17,0.09,4.6153846,295.7738,0.15890415,1308.2324
0.17,0.09,5.1282053,296.1486,0.17484081,1281.549
0.17,0.09,5.6410255,296.50735,0.19045162,1255.2708
0.17,0.09,6.1538463,296.8503,0.20574147,1229.3999
0.17,0.09,6.6666665,297.1778,0.22071543,1203.9375
0.17,0.09,7.179487,297.48993,0.23537849,1178.8838
0.17,0.09,7.6923075,297.78705,0.24973577,1154.2396
0.17,0.09,8.205129,298.0693,0.26379228,1130.004
0.17,0.09,8.717949,298.33698,0.27755296,1106.1771
0.17,0.09,9.230769,298.5904,0.2910229,1082.7571
0.17,0.09,9.743589,298.82956,0.3042071,1059.743
0.17,0.09,10.256411,299.05484,0.31711054,1037.1326
0.17,0.09,10.769231,299.2664,0.32973817,1014.924
0.17,0.09,11.282051,299.4645,0.34209493,993.1148
0.17,0.09,11.794871,299.64932,0.35418564,971.7022
0.17,0.09,12.307693,299.8211,0.36601534,950.6831
0.17,0.09,12.820513,299.9801,0.3775888,930.0542
0.17,0.09,13.333333,300.12646,0.38891062,909.81256
0.17,0.09,13.846154,300.26044,0.39998573,889.954
0.17,0.09,14.358974,300.38217,0.4108187,870.4746
0.17,0.09,14.871795,300.49185,0.42141432,851.3705
0.17,0.09,15.384615,300.5898,0.43177697,832.6375
0.17,0.09,15.897436,300.67612,0.44191152,814.2711
0.17,0.09,16.410257,300.751,0.45182213,796.267
0.17,0.09,16.923077,300.81473,0.4615134,778.6206
0.17,0.09,17.435898,300.8674,0.47098958,761.32715
0.17,0.09,17.948717,300.90918,0.4802552,744.3819
0.17,0.09,18.461538,300.94037,0.4893143,727.77985
0.17,0.09,18.97436,300.96112,0.49817118,711.5162
0.17,0.09,19.487179,300.97162,0.50682986,695.5859
0.17,0.09,20.0,300.97192,0.5152946,679.98395
0.17,0.11,0.0,291.94122,0.0,1566.6787
0.17,0.11,0.51282054,292.46878,0.01909595,1536.4755
0.17,0.11,1.0256411,292.97824,0.03782244,1506.637
0.17,0.11,1.5384616,293.4699,0.056183957,1477.1714
0.17,0.11,2.0512822,293.94397,0.07418514,1448.0848
0.17,0.11,2.5641026,294.40063,0.091830686,1419.3835
0.17,0.11,3.0769231,294.8403,0.10912534,1391.0725
0.17,0.11,3.5897436,295.26306,0.12607405,1363.1565
0.17,0.11,4.1025643,295.6692,0.14268163,1335.6396
0.17,0.11,4.6153846,296.05893,0.15895301,1308.5248
0.17,0.11,5.1282053,296.4326,0.17489317,1281.8148
0.17,0.11,5.6410255,296.7903,0.19050705,1255.5122
0.17,0.11,6.1538463,297.1324,0.20579973,1229.6185
0.17,0.11,6.6666665,297.4591,0.22077629,1204.1343
0.17,0.11,7.179487,297.77054,0.23544165,1179.0605
0.17,0.11,7.6923075,298.06705,0.24980097,1154.3973
0.17,0.11,8.205129,298.34885,0.2638593,1130.1444
0.17,0.11,8.717949,298.61612,0.27762157,1106.3007
0.17,0.11,9.230769,298.8691,0.29109296,1082.8655
0.17,0.11,9.743589,299.10803,0.30427837,1059.8367
0.17,0.11,10.256411,299.33313,0.31718293,1037.2129
0.17,0.11,10.769231,299.54462,0.3298115,1014.99176
0.17,0.11,11.282051,299.7427,0.34216893,993.171
0.17,0.11,11.794871,299.92752,0.35426039,971.7474
0.17,0.11,12.307693,300.09946,0.36609054,950.7183
0.17,0.11,12.820513,300.25858,0.37766433,930.08
0.17,0.11,13.333333,300.40518,0.3889864,909.8295
0.17,0.11,13.846154,300.5394,0.40006167,889.96277
0.17,0.11,14.358974,300.66147,0.41089475,870.4761
0.17,0.11,14.871795,300.7716,0.42149025,851.3652
0.17,0.11,15.384615,300.86996,0.43185297,832.62573
0.17,0.11,15.897436,300.9568,0.44198722,814.2536
0.17,0.11,16.410257,301.0322,0.45189756,796.24426
0.17,0.11,16.923077,301.0965,0.4615885,778.5929
0.17,0.11,17.435898,301.14975,0.4710644,761.29504
0.17,0.11,17.948717,301.1922,0.48032954,744.3457
0.17,0.11,18.461538,301.22412,0.48938817,727.7399
0.17,0.11,18.97436,301.2456,0.49824452,711.4729
0.17,0.11,19.487179,301.25684,0.5069027,695.53973
0.17,0.11,20.0,301.258,0.51536685,679.9352
0.17,0.13,0.0,292.16846,0.0,1567.1517
0.17,0.13,0.51282054,292.6939,0.019101582,1536.9099
0.17,0.13,1.0256411,293.20145,0.03783308,1507.0359
0.17,0.13,1.5384616,293.6913,0.056199394,1477.5367
0.17,0.13,2.0512822,294.1638,0.074204855,1448.4188
0.17,0.13,2.5641026,294.61905,0.09185431,1419.6885
0.17,0.13,3.0769231,295.0573,0.109152615,1391.3502
0.17,0.13,3.5897436,295.47888,0.12610456,1363.409
0.17,0.13,4.1025643,295.88397,0.14271511,1335.8687
0.17,0.13,4.6153846,296.27286,0.15898916,1308.7322
0.17,0.13,5.1282053,296.64563,0.17493172,1282.0021
0.17,0.13,5.6410255,297.0027,0.1905478,1255.6803
0.17,0.13,6.1538463,297.34427,0.20584244,1229.769
0.17,0.13,6.6666665,297.67047,0.22082072,1204.2686
0.17,0.13,7.179487,297.98154,0.2354877,1179.1798
0.17,0.13,7.6923075,298.2778,0.24984832,1154.5026
0.17,0.13,8.205129,298.55942,0.2639079,1130.2363
0.17,0.13,8.717949,298.82666,0.27767128,1106.3806
0.17,0.13,9.230769,299.07965,0.29114354,1082.934
0.17,0.13,9.743589,299.31876,0.3043297,1059.895
0.17,0.13,10.256411,299.54404,0.31723496,1037.2615
0.17,0.13,10.769231,299.7558,0.32986403,1015.0313
0.17,0.13,11.282051,299.9542,0.34222198,993.2023
0.17,0.13,11.794871,300.13953,0.3543137,971.77106
0.17,0.13,12.307693,300.31195,0.36614406,950.735
0.17,0.13,12.820513,300.47165,0.37771803,930.0903
0.17,0.13,13.333333,300.61884,0.38904023,909.83374
0.17,0.13,13.846154,300.75378,0.40011555,889.9618
0.17,0.13,14.358974,300.87662,0.41094851,870.47003
0.17,0.13,14.871795,300.98752,0.421544,851.35455
0.17,0.13,15.384615,301.0867,0.43190643,832.611
0.17,0.13,15.897436,301.17444,0.44204047,814.2351
0.17,0.13,16.410257,301.25085,0.45195064,796.2224
0.17,0.13,16.923077,301.31613,0.46164128,778.56805
0.17,0.13,17.435898,301.37045,0.4711169,761.26733
0.17,0.13,17.948717,301.414,0.4803816,744.31555
0.17,0.13,18.461538,301.44702,0.4894399,727.7075
0.17,0.13,18.97436,301.4696,0.4982959,711.4386
0.17,0.13,19.487179,301.48206,0.5069536,695.5038
0.17,0.13,20.0,301.48444,0.5154172,679.89777
0.17,0.15,0.0,292.32358,0.0,1567.48
0.17,0.15,0.51282054,292.84723,0.01910539,1537.2072
0.17,0.15,1.0256411,293.35303,0.037840433,1507.3047
0.17,0.15,1.5384616,293.8414,0.056209773,1477.779
0.17,0.15,2.0512822,294.31253,0.074218154,1448.637
0.17,0.15,2.5641026,294.7665,0.09187017,1419.8843
0.17,0.15,3.0769231,295.2038,0.10917071,1391.5258
0.17,0.15,3.5897436,295.62445,0.12612474,1363.5659
0.17,0.15,4.1025643,296.02875,0.14273712,1336.008
0.17,0.15,4.6153846,296.417,0.1590128,1308.8557
0.17,0.15,5.1282053,296.78934,0.17495675,1282.1113
0.17,0.15,5.6410255,297.14603,0.19057414,1255.7765
0.17,0.15,6.1538463,297.4873,0.20586988,1229.8529
0.17,0.15,6.6666665,297.8134,0.2208491,1204.3414
0.17,0.15,7.179487,298.12445,0.2355169,1179.2422
0.17,0.15,7.6923075,298.4208,0.24987826,1154.5554
0.17,0.15,8.205129,298.70273,0.2639385,1130.2806
0.17,0.15,8.717949,298.97018,0.27770224,1106.4171
0.17,0.15,9.230769,299.2236,0.29117495,1082.9633
0.17,0.15,9.743589,299.46313,0.30436152,1059.918
0.17,0.15,10.256411,299.689,0.31726694,1037.2786
0.17,0.15,10.769231,299.90143,0.3298962,1015.0431
0.17,0.15,11.282051,300.10062,0.34225422,993.2093
0.17,0.15,11.794871,300.28674,0.35434604,971.77374
0.17,0.15,12.307693,300.46,0.36617646,950.7338
0.17,0.15,12.820513,300.6207,0.37775037,930.0856
0.17,0.15,13.333333,300.76892,0.38907254,909.8258
0.17,0.15,13.846154,300.9049,0.40014762,889.9509
0.17,0.15,14.358974,301.0289,0.4109805,870.4566
0.17,0.15,14.871795,301.141,0.42157578,851.33887
0.17,0.15,15.384615,301.24146,0.43193802,832.59326
0.17,0.15,15.897436,301.33047,0.4420719,814.2158
0.17,0.15,16.410257,301.40823,0.45198178,796.2014
0.17,0.15,16.923077,301.47488,0.46167216,778.5458
0.17,0.15,17.435898,301.5307,0.47114745,761.2441
0.17,0.15,17.948717,301.57578,0.4804119,744.2912
0.17,0.15,18.461538,301.6103,0.48946986,727.68256
0.17,0.15,18.97436,301.63446,0.4983254,711.4131
0.17,0.15,19.487179,301.64847,0.50698286,695.4778
0.17,0.15,20.0,301.6526,0.5154463,679.8714
0.17,0.17,0.0,292.4084,0.0,1567.6655
0.17,0.17,0.51282054,292.93033,0.019107476,1537.3694
0.17,0.17,1.0256411,293.43472,0.03784445,1507.4454
0.17,0.17,1.5384616,293.9218,0.056215405,1477.9008
0.17,0.17,2.0512822,294.39172,0.07422514,1448.7417
0.17,0.17,2.5641026,294.84485,0.091878355,1419.9735
0.17,0.17,3.0769231,295.2813,0.109179944,1391.601
0.17,0.17,3.5897436,295.70142,0.12613475,1363.6287
0.17,0.17,4.1025643,296.1052,0.14274782,1336.0597
0.17,0.17,4.6153846,296.4931,0.1590241,1308.8973
0.17,0.17,5.1282053,296.86526,0.17496854,1282.1442
0.17,0.17,5.6410255,297.22186,0.19058624,1255.8013
0.17,0.17,6.1538463,297.56323,0.20588224,1229.8708
0.17,0.17,6.6666665,297.8895,0.22086172,1204.3529
0.17,0.17,7.179487,298.20093,0.23552957,1179.2487
0.17,0.17,7.6923075,298.4977,0.24989098,1154.5573
0.17,0.17,8.205129,298.78,0.26395118,1130.2784
0.17,0.17,8.717949,299.04816,0.2777149,1106.4113
0.17,0.17,9.230769,299.30234,0.29118755,1082.9545
0.17,0.17,9.743589,299.54272,0.30437398,1059.9065
0.17,0.17,10.256411,299.76944,0.31727925,1037.2649
0.17,0.17,10.769231,299.98288,0.32990837,1015.0276
0.17,0.17,11.282051,300.18317,0.34226614,993.1922
0.17,0.17,11.794871,300.37045,0.35435772,971.75543
0.17,0.17,12.307693,300.545,0.36618793,950.71436
0.17,0.17,12.820513,300.707,0.37776154,930.0655
0.17,0.17,13.333333,300.85663,0.3890835,909.80536
0.17,0.17,13.846154,300.99408,0.40015838,889.93
0.17,0.17,14.358974,301.11957,0.410991,870.4356
0.17,0.17,14.871795,301.23334,0.42158604,851.3178
0.17,0.17,15.384615,301.3354,0.431948,832.57263
0.17,0.17,15.897436,301.42612,0.44208163,814.19525
0.17,0.17,16.410257,301.50565,0.45199132,796.1813
0.17,0.17,16.923077,301.57413,0.4616814,778.52606
0.17,0.17,17.435898,301.63174,0.47115648,761.22473
0.17,0.17,17.948717,301.6787,0.4804206,744.27277
0.17,0.17,18.461538,301.71518,0.4894784,727.6648
0.17,0.17,18.97436,301.74136,0.4983338,711.3959
0.17,0.17,19.487179,301.75735,0.506991,695.4615
0.17,0.17,20.0,301.7635,0.5154542,679.85583
0.17,0.19,0.0,292.4245,0.0,1567.711
0.17,0.19,0.51282054,292.94495,0.019107997,1537.3986
0.17,0.19,1.0256411,293.44812,0.03784518,1507.4607
0.17,0.19,1.5384616,293.93414,0.056216292,1477.904
0.17,0.19,2.0512822,294.40323,0.07422598,1448.7346
0.17,0.19,2.5641026,294.8556,0.09187903,1419.9575
0.17,0.19,3.0769231,295.2915,0.10918036,1391.5774
0.17,0.19,3.5897436,295.71118,0.12613492,1363.5985
0.17,0.19,4.1025643,296.11484,0.14274755,1336.0247
0.17,0.19,4.6153846,296.50266,0.15902337,1308.858
0.17,0.19,5.1282053,296.8749,0.17496723,1282.1016
0.17,0.19,5.6410255,297.23172,0.19058445,1255.7563
0.17,0.19,6.1538463,297.5735,0.2058799,1229.8241
0.17,0.19,6.6666665,297.9002,0.22085875,1204.305
0.17,0.19,7.179487,298.21228,0.23552598,1179.2
0.17,0.19,7.6923075,298.5098,0.24988692,1154.5085
0.17,0.19,8.205129,298.79294,0.2639464,1130.2297
0.17,0.19,8.717949,299.062,0.27770966,1106.3633
0.17,0.19,9.230769,299.31732,0.29118162,1082.9075
0.17,0.19,9.743589,299.55884,0.30436742,1059.8606
0.17,0.19,10.256411,299.78687,0.31727222,1037.2206
0.17,0.19,10.769231,300.00165,0.32990074,1014.98505
0.17,0.19,11.282051,300.2033,0.34225804,993.15125
0.17,0.19,11.794871,300.3922,0.3543491,971.7164
0.17,0.19,12.307693,300.56833,0.36617884,950.67737
0.17,0.19,12.820513,300.732,0.37775204,930.03064
0.17,0.19,13.333333,300.88333,0.3890736,909.7726
0.17,0.19,13.846154,301.02264,0.4001481,889.8994
0.17,0.19,14.358974,301.15002,0.41098034,870.40735
0.17,0.19,14.871795,301.26575,0.42157507,851.2918
0.17,0.19,15.384615,301.36987,0.43193674,832.54865
0.17,0.19,15.897436,301.46265,0.44207007,814.1736
0.17,0.19,16.410257,301.54425,0.45197943,796.16187
0.17,0.19,16.923077,301.61496,0.46166933,778.5089
0.17,0.19,17.435898,301.6748,0.47114417,761.20966
0.17,0.19,17.948717,301.72406,0.4804083,744.2597
0.17,0.19,18.461538,301.76288,0.48946583,727.6538
0.17,0.19,18.97436,301.7914,0.4983211,711.38715
0.17,0.19,19.487179,301.80984,0.50697815,695.45465
0.17,0.19,20.0,301.81833,0.5154413,679.8511
0.17,0.21,0.0,292.37357,0.0,1567.6198
0.17,0.21,0.51282054,292.89273,0.019106798,1537.2982
0.17,0.21,1.0256411,293.39484,0.03784273,1507.3533
0.17,0.21,1.5384616,293.87997,0.056212433,1477.791
0.17,0.21,2.0512822,294.34845,0.07422071,1448.6177
0.17,0.21,2.5641026,294.80035,0.091872305,1419.8378
0.17,0.21,3.0769231,295.23596,0.10917217,1391.4567
0.17,0.21,3.5897436,295.65552,0.12612528,1363.4775
0.17,0.21,4.1025643,296.05917,0.14273639,1335.9042
0.17,0.21,4.6153846,296.44717,0.15901071,1308.7393
0.17,0.21,5.1282053,296.81973,0.1749532,1281.9846
0.17,0.21,5.6410255,297.17712,0.19056892,1255.6422
0.17,0.21,6.1538463,297.51947,0.20586304,1229.7131
0.17,0.21,6.6666665,297.84702,0.22084054,1204.1979
0.17,0.21,7.179487,298.15994,0.23550658,1179.0969
0.17,0.21,7.6923075,298.4585,0.24986605,1154.4098
0.17,0.21,8.205129,298.74283,0.26392445,1130.1356
0.17,0.21,8.717949,299.01315,0.27768648,1106.2738
0.17,0.21,9.230769,299.2697,0.2911575,1082.8229
0.17,0.21,9.743589,299.5128,0.30434227,1059.7811
0.17,0.21,10.256411,299.7424,0.31724608,1037.1458
0.17,0.21,10.769231,299.95886,0.32987377,1014.9154
0.17,0.21,11.282051,300.16235,0.34223023,993.0868
0.17,0.21,11.794871,300.35306,0.35432053,971.6568
0.17,0.21,12.307693,300.53113,0.3661496,950.6227
0.17,0.21,12.820513,300.69684,0.37772214,929.9808
0.17,0.21,13.333333,300.85034,0.38904303,909.7275
0.17,0.21,13.846154,300.99182,0.40011707,889.85895
0.17,0.21,14.358974,301.12146,0.41094878,870.3714
0.17,0.21,14.871795,301.23944,0.42154306,851.2602
0.17,0.21,15.384615,301.34598,0.43190444,832.5215
0.17,0.21,15.897436,301.44113,0.4420374,814.1505
0.17,0.21,16.410257,301.52533,0.45194656,796.143
0.17,0.21,16.923077,301.59854,0.4616362,778.49396
0.17,0.21,17.435898,301.661,0.47111094,761.1986
0.17,0.21,17.948717,301.71295,0.4803748,744.2522
0.17,0.21,18.461538,301.75443,0.4894324,727.6497
0.17,0.21,18.97436,301.78574,0.49828765,711.3865
0.17,0.21,19.487179,301.80695,0.5069448,695.4571
0.17,0.21,20.0,301.81827,0.5154079,679.8566
0.17,0.23,0.0,292.25714,0.0,1567.3938
0.17,0.23,0.51282054,292.77533,0.019104034,1537.0701
0.17,0.23,1.0256411,293.27655,0.037837096,1507.1249
0.17,0.23,1.5384616,293.76102,0.056204036,1477.564
0.17,0.23,2.0512822,294.22897,0.07420955,1448.3926
0.17,0.23,2.5641026,294.6806,0.09185838,1419.617
0.17,0.23,3.0769231,295.1161,0.109155536,1391.2404
0.17,0.23,3.5897436,295.53574,0.12610602,1363.2666
0.17,0.23,4.1025643,295.93973,0.14271453,1335.6998
0.17,0.23,4.6153846,296.32816,0.15898645,1308.542
0.17,0.23,5.1282053,296.7013,0.17492655,1281.7947
0.17,0.23,5.6410255,297.05945,0.19053997,1255.4601
0.17,0.23,6.1538463,297.40265,0.20583186,1229.539
0.17,0.23,6.6666665,297.7312,0.22080727,1204.0326
0.17,0.23,7.179487,298.0453,0.23547128,1178.94
0.17,0.23,7.6923075,298.34518,0.24982896,1154.2616
0.17,0.23,8.205129,298.631,0.26388553,1129.9962
0.17,0.23,8.717949,298.90286,0.277646,1106.1432
0.17,0.23,9.230769,299.16113,0.29111537,1082.701
0.17,0.23,9.743589,299.4059,0.30429873,1059.6676
0.17,0.23,10.256411,299.63745,0.31720117,1037.041
0.17,0.23,10.769231,299.8559,0.3298276,1014.81885
0.17,0.23,11.282051,300.0615,0.34218296,992.9985
0.17,0.23,11.794871,300.25433,0.35427225,971.5766
0.17,0.23,12.307693,300.43472,0.3661003,950.5501
0.17,0.23,12.820513,300.60278,0.37767205,929.91595
0.17,0.23,13.333333,300.7587,0.3889922,909.6699
0.17,0.23,13.846154,300.90268,0.40006554,889.80853
0.17,0.23,14.358974,301.0349,0.41089672,870.32794
0.17,0.23,14.871795,301.15558,0.42149052,851.22345
0.17,0.23,15.384615,301.26486,0.43185145,832.4911
0.17,0.23,15.897436,301.36288,0.44198406,814.1262
0.17,0.23,16.410257,301.44986,0.4518929,796.1244
0.17,0.23,16.923077,301.52603,0.46158245,778.48083
0.17,0.23,17.435898,301.59143,0.47105703,761.1909
0.17,0.23,17.948717,301.64636,0.48032087,744.24976
0.17,0.23,18.461538,301.69095,0.4893784,727.6521
0.17,0.23,18.97436,301.72528,0.49823382,711.3935
0.17,0.23,19.487179,301.74976,0.506891,695.46857
0.17,0.23,20.0,301.76425,0.5153543,679.87225
0.17,0.25,0.0,292.07697,0.0,1567.0355
0.17,0.25,0.51282054,292.59415,0.019099653,1536.717
0.17,0.25,1.0256411,293.09464,0.037828386,1506.7777
0.17,0.25,1.5384616,293.57867,0.0561911,1477.2245
0.17,0.25,2.0512822,294.04626,0.074192494,1448.062
0.17,0.25,2.5641026,294.49786,0.09183736,1419.2959
0.17,0.25,3.0769231,294.9335,0.109130606,1390.9299
0.17,0.25,3.5897436,295.35342,0.1260773,1362.9679
0.17,0.25,4.1025643,295.75787,0.14268231,1335.4126
0.17,0.25,4.6153846,296.14697,0.15895067,1308.2668
0.17,0.25,5.1282053,296.52094,0.1748875,1281.5326
0.17,0.25,5.6410255,296.88004,0.19049779,1255.2107
0.17,0.25,6.1538463,297.22443,0.20578665,1229.303
0.17,0.25,6.6666665,297.5542,0.22075924,1203.8092
0.17,0.25,7.179487,297.86978,0.23542058,1178.7297
0.17,0.25,7.6923075,298.17117,0.24977577,1154.0645
0.17,0.25,8.205129,298.45865,0.26383004,1129.8119
0.17,0.25,8.717949,298.7324,0.27758828,1105.9716
0.17,0.25,9.230769,298.99265,0.29105562,1082.542
0.17,0.25,9.743589,299.2395,0.30423713,1059.5208
0.17,0.25,10.256411,299.4732,0.3171378,1036.9061
0.17,0.25,10.769231,299.69394,0.32976264,1014.6957
0.17,0.25,11.282051,299.90195,0.3421166,992.88666
0.17,0.25,11.794871,300.0973,0.3542046,971.4756
0.17,0.25,12.307693,300.28027,0.36603147,950.46
0.17,0.25,12.820513,300.451,0.3776021,929.83606
0.17,0.25,13.333333,300.60965,0.38892132,909.6
0.17,0.25,13.846154,300.7565,0.39999384,889.7481
0.17,0.25,14.358974,300.89166,0.41082436,870.27655
0.17,0.25,14.871795,301.01535,0.42141762,851.18085
0.17,0.25,15.384615,301.12762,0.431778,832.4569
0.17,0.25,15.897436,301.22882,0.4419103,814.1002
0.17,0.25,16.410257,301.31906,0.45181888,796.10596
0.17,0.25,16.923077,301.3984,0.46150824,778.4698
0.17,0.25,17.435898,301.46713,0.47098264,761.1867
0.17,0.25,17.948717,301.5255,0.4802465,744.25214
0.17,0.25,18.461538,301.57343,0.48930413,727.6609
0.17,0.25,18.97436,301.6113,0.49815965,711.40814
0.17,0.25,19.487179,301.63928,0.50681704,695.4889
0.17,0.25,20.0,301.65732,0.5152807,679.89777
0.17,0.27,0.0,291.8345,0.0,1566.5483
0.17,0.27,0.51282054,292.35086,0.019093707,1536.2407
0.17,0.27,1.0256411,292.85083,0.037816703,1506.3142
0.17,0.27,1.5384616,293.33438,0.056173787,1476.7747
0.17,0.27,2.0512822,293.80197,0.0741697,1447.6272
0.17,0.27,2.5641026,294.2536,0.091809355,1418.8768
0.17,0.27,3.0769231,294.68948,0.10909749,1390.5271
0.17,0.27,3.5897436,295.10992,0.12603937,1362.5818
0.17,0.27,4.1025643,295.51495,0.1426397,1335.0438
0.17,0.27,4.6153846,295.90497,0.15890369,1307.9156
0.17,0.27,5.1282053,296.28003,0.17483617,1281.199
0.17,0.27,5.6410255,296.6403,0.1904425,1254.8949
0.17,0.27,6.1538463,296.98602,0.2057276,1229.0049
0.17,0.27,6.6666665,297.3174,0.2206967,1203.5287
0.17,0.27,7.179487,297.6346,0.23535466,1178.4667
0.17,0.27,7.6923075,297.93787,0.24970677,1153.8186
0.17,0.27,8.205129,298.22726,0.26375806,1129.5831
0.17,0.27,8.717949,298.50314,0.27751356,1105.7595
0.17,0.27,9.230769,298.7655,0.29097843,1082.3458
0.17,0.27,9.743589,299.0147,0.30415764,1059.3405
0.17,0.27,10.256411,299.25092,0.31705612,1036.7415
0.17,0.27,10.769231,299.4742,0.32967913,1014.5458
0.17,0.27,11.282051,299.68488,0.3420312,992.75116
0.17,0.27,11.794871,299.883,0.35411763,971.35425
0.17,0.27,12.307693,300.06888,0.36594316,950.35175
0.17,0.27,12.820513,300.24255,0.37751254,929.7408
0.17,0.27,13.333333,300.40436,0.38883066,909.5172
0.17,0.27,13.846154,300.55432,0.39990222,889.6774
0.17,0.27,14.358974,300.6927,0.4107319,870.2173
0.17,0.27,14.871795,300.8197,0.42132446,851.13245
0.17,0.27,15.384615,300.9354,0.43168446,832.4189
0.17,0.27,15.897436,301.04004,0.44181627,814.072
0.17,0.27,16.410257,301.1338,0.4517246,796.0873
0.17,0.27,16.923077,301.2168,0.4614138,778.46014
0.17,0.27,17.435898,301.28912,0.4708882,761.18567
0.17,0.27,17.948717,301.35117,0.480152,744.2591
0.17,0.27,18.461538,301.4029,0.48920983,727.67554
0.17,0.27,18.97436,301.44458,0.49806547,711.43
0.17,0.27,19.487179,301.47635,0.5067233,695.5175
0.17,0.27,20.0,301.4984,0.51518726,679.9329
0.17,0.29,0.0,291.5312,0.0,1565.9347
0.17,0.29,0.51282054,292.04688,0.019086301,1535.6447
0.17,0.29,1.0256411,292.54642,0.037802048,1505.7367
0.17,0.29,1.5384616,293.02985,0.056152143,1476.2166
0.17,0.29,2.0512822,293.4974,0.07414133,1447.0903
0.17,0.29,2.5641026,293.94928,0.09177446,1418.3608
0.17,0.29,3.0769231,294.38565,0.10905644,1390.0332
0.17,0.29,3.5897436,294.80667,0.12599233,1362.1101
0.17,0.29,4.1025643,295.21265,0.14258698,1334.5948
0.17,0.29,4.6153846,295.60367,0.15884557,1307.4891
0.17,0.29,5.1282053,295.97992,0.17477301,1280.7948
0.17,0.29,5.6410255,296.34155,0.19037454,1254.5134
0.17,0.29,6.1538463,296.6889,0.20565505,1228.6458
0.17,0.29,6.6666665,297.02197,0.22061977,1203.1917
0.17,0.29,7.179487,297.3411,0.23527381,1178.1514
0.17,0.29,7.6923075,297.64636,0.24962214,1153.5247
0.17,0.29,8.205129,297.93796,0.26366997,1129.31
0.17,0.29,8.717949,298.2161,0.2774222,1105.5067
0.17,0.29,9.230769,298.48102,0.29088408,1082.1132
0.17,0.29,9.743589,298.73282,0.3040605,1059.1271
0.17,0.29,10.256411,298.9717,0.31695658,1036.5466
0.17,0.29,10.769231,299.19788,0.32957718,1014.36914
0.17,0.29,11.282051,299.41144,0.34192732,992.5919
0.17,0.29,11.794871,299.61267,0.35401183,971.212
0.17,0.29,12.307693,299.8017,0.36583558,950.22595
0.17,0.29,12.820513,299.97864,0.37740362,929.6305
0.17,0.29,13.333333,300.14377,0.38872045,909.4218
0.17,0.29,13.846154,300.29718,0.39979094,889.5962
0.17,0.29,14.358974,300.43912,0.41061974,870.1496
0.17,0.29,14.871795,300.56976,0.42121154,851.07806
0.17,0.29,15.384615,300.68918,0.43157092,832.37683
0.17,0.29,15.897436,300.79755,0.44170237,814.0419
0.17,0.29,16.410257,300.8951,0.45161033,796.06836
0.17,0.29,16.923077,300.982,0.46129936,778.45184
0.17,0.29,17.435898,301.05835,0.47077367,761.1875
0.17,0.29,17.948717,301.12445,0.4800377,744.27057
0.17,0.29,18.461538,301.18033,0.4890956,727.696
0.17,0.29,18.97436,301.2261,0.49795157,711.4589
0.17,0.29,19.487179,301.2621,0.50660974,695.55457
0.17,0.29,20.0,301.28836,0.51507425,679.97754
0.17,0.31,0.0,291.16864,0.0,1565.1967
0.17,0.31,0.51282054,291.6838,0.019077279,1534.9303
